-0.516548,0.062387,0.984496,0.441818,1.098044,0.216942,0.635955,-2.619454,-0.153697,-0.149942
-0.767901,0.167282,1.045671,0.301012,1.219683,0.194652,0.702388,-2.470306,-0.198303,-0.194179
-0.610723,0.084349,0.930067,0.571091,0.892188,0.289712,0.762488,-2.631749,-0.144566,-0.142858
-0.640502,0.119708,1.115556,0.589067,0.905223,0.361380,0.444014,-2.606802,-0.144475,-0.143169
-0.604305,0.079834,1.095320,0.557380,0.923045,0.366455,0.456321,-2.625375,-0.124956,-0.123719
-0.586060,0.090443,0.974903,0.477915,0.963445,0.383476,0.643926,-2.632450,-0.158757,-0.156840
-0.474799,0.119133,0.980323,0.606718,0.812129,0.352064,0.538102,-2.707894,-0.113563,-0.112212
-0.516922,0.085548,0.954671,0.555088,0.852065,0.320608,0.646279,-2.690363,-0.104285,-0.102689
-0.587081,0.156339,1.044026,0.561835,0.880232,0.384624,0.519969,-2.642287,-0.159433,-0.158224
-0.488991,0.142613,1.070143,0.586269,0.855438,0.363613,0.413990,-2.679853,-0.132251,-0.130970
-0.529872,0.121037,0.964125,0.607410,0.826171,0.334461,0.615691,-2.683262,-0.128614,-0.127146
-0.537626,0.134964,0.962688,0.489021,0.888414,0.365768,0.618739,-2.681807,-0.120924,-0.119238
-0.599996,0.119230,0.989897,0.524443,0.907534,0.366089,0.637639,-2.638103,-0.154107,-0.152626
-0.635454,0.129869,1.067544,0.558055,0.899448,0.388723,0.502493,-2.621817,-0.145069,-0.143792
-0.594976,0.093900,1.057995,0.551923,0.903416,0.343738,0.554733,-2.632982,-0.139394,-0.138353
-0.570865,0.028202,0.996112,0.539404,0.920811,0.339044,0.691035,-2.626687,-0.159167,-0.157890
-0.636827,0.140726,1.092894,0.562534,0.914959,0.349707,0.495016,-2.609889,-0.155100,-0.154021
-0.600067,0.073720,1.051117,0.543998,0.968275,0.311375,0.600148,-2.603761,-0.173068,-0.171737
-0.659583,0.054856,0.922498,0.521358,0.920704,0.264081,0.905122,-2.576906,-0.176632,-0.175498
-0.659526,0.086866,1.007851,0.558639,0.959574,0.307588,0.677146,-2.587311,-0.176070,-0.174757
-0.577057,0.107643,1.042539,0.567803,0.905966,0.296218,0.596537,-2.633413,-0.153679,-0.152555
-0.621760,0.105021,1.007189,0.565217,0.907441,0.328935,0.657462,-2.617125,-0.166723,-0.165658
-0.599413,0.111623,1.115838,0.565176,0.957669,0.320303,0.430107,-2.610909,-0.145847,-0.144546
-0.627040,0.036403,0.967379,0.562482,0.946439,0.260259,0.787637,-2.590479,-0.172189,-0.170892
-0.642334,0.130564,1.049868,0.523761,0.947058,0.389028,0.545425,-2.605983,-0.169388,-0.167999
-0.641946,0.120215,1.012733,0.536325,0.942336,0.380823,0.598575,-2.609853,-0.170328,-0.168879
-0.582138,0.138689,1.022732,0.531921,0.932099,0.330618,0.548903,-2.644786,-0.139825,-0.138212
-0.529683,0.149913,1.016133,0.551108,0.860858,0.372857,0.569909,-2.665085,-0.163529,-0.162481
-0.575731,0.082238,0.944657,0.482262,0.958258,0.299994,0.750836,-2.629812,-0.157224,-0.155479
-0.611067,0.116004,1.073275,0.582993,0.922583,0.325348,0.488615,-2.624551,-0.137238,-0.135961
-0.566448,0.041482,0.925431,0.522859,0.903606,0.271624,0.832089,-2.630577,-0.150606,-0.149460
-0.668696,0.059270,0.998379,0.497059,1.026428,0.276735,0.746944,-2.558547,-0.189712,-0.187860
-0.633746,0.128077,1.021282,0.501063,1.005564,0.336405,0.635424,-2.583718,-0.205931,-0.204421
-0.558857,0.093890,0.973203,0.540068,0.947485,0.305746,0.687921,-2.628799,-0.181204,-0.179452
-0.625304,0.105659,1.089321,0.508580,1.001454,0.299408,0.501061,-2.601968,-0.139994,-0.138217
-0.640578,0.058802,0.925127,0.525521,0.943560,0.259512,0.886382,-2.576415,-0.191578,-0.190333
-0.548283,0.072396,1.037733,0.541894,0.974937,0.255403,0.604907,-2.625413,-0.157510,-0.156064
-0.606146,0.151900,1.032719,0.538386,0.994026,0.314932,0.520449,-2.615391,-0.166657,-0.164218
-0.558034,0.052138,1.085665,0.612949,0.988153,0.227623,0.502551,-2.608632,-0.151970,-0.150445
-0.552284,0.093138,1.053387,0.472021,1.049463,0.185994,0.569606,-2.619494,-0.127612,-0.124218
-0.462740,0.201672,1.003049,0.578917,0.872850,0.275664,0.545592,-2.685941,-0.165408,-0.163655
-0.382326,0.115776,1.003465,0.601166,0.772497,0.327278,0.568902,-2.720981,-0.143407,-0.142369
-0.459218,0.120918,1.137266,0.600032,0.834688,0.373545,0.294009,-2.678351,-0.112086,-0.110804
-0.394568,0.069523,1.025374,0.542068,0.831536,0.336805,0.568090,-2.707358,-0.136384,-0.135086
-0.417963,0.126337,1.003797,0.489537,0.866131,0.410754,0.533867,-2.703801,-0.155037,-0.153620
-0.418648,0.121108,1.025016,0.554712,0.849050,0.314604,0.580813,-2.690342,-0.168847,-0.167466
-0.486328,0.124938,1.047574,0.519490,0.869673,0.395794,0.529861,-2.670634,-0.165843,-0.164522
-0.435164,0.067568,1.028851,0.574620,0.806299,0.343836,0.615044,-2.687285,-0.157297,-0.156472
-0.513085,0.150090,1.032688,0.496799,0.881035,0.395749,0.506075,-2.678690,-0.136067,-0.134594
-0.503627,0.076498,1.034536,0.545278,0.813257,0.331502,0.700335,-2.655683,-0.171358,-0.170739
-0.473186,0.137003,1.125948,0.537372,0.870531,0.330402,0.379613,-2.676369,-0.116421,-0.114892
-0.514309,0.124091,1.045871,0.542075,0.851246,0.351115,0.553376,-2.671817,-0.141502,-0.140146
-0.520830,0.110703,1.099357,0.557692,0.883178,0.396998,0.445170,-2.647318,-0.163019,-0.161931
-0.495427,0.069719,0.957960,0.520629,0.852093,0.347945,0.705287,-2.679073,-0.140281,-0.138851
-0.544123,0.082131,1.079950,0.504429,0.881880,0.385462,0.553794,-2.645577,-0.149586,-0.148360
-0.574209,0.113505,1.056698,0.528519,0.891228,0.397772,0.531566,-2.642059,-0.152267,-0.150753
-0.555248,0.083064,1.138031,0.571335,0.863409,0.390675,0.429330,-2.634363,-0.143602,-0.142631
-0.454392,0.117014,0.913123,0.524677,0.794619,0.328613,0.760869,-2.704286,-0.140726,-0.139512
-0.550998,0.095620,1.107127,0.557633,0.862599,0.422001,0.428455,-2.647059,-0.138212,-0.137166
-0.529920,0.097413,1.086016,0.595321,0.829705,0.373122,0.432829,-2.671752,-0.107020,-0.105714
-0.468091,0.191015,1.133264,0.577578,0.811541,0.361503,0.306980,-2.686478,-0.114185,-0.113126
-0.496247,0.158309,1.101594,0.547056,0.868979,0.360937,0.383947,-2.674277,-0.125901,-0.124399
-0.575682,0.068412,1.070579,0.559560,0.886708,0.376151,0.530756,-2.637480,-0.140203,-0.138801
-0.479818,0.120681,1.096318,0.587179,0.841495,0.393512,0.333061,-2.685752,-0.104042,-0.102634
-0.530179,0.077736,1.103725,0.591722,0.912758,0.337755,0.398696,-2.647333,-0.123367,-0.121512
-0.499961,0.096995,1.066594,0.588081,0.865042,0.289152,0.511772,-2.670742,-0.124136,-0.122796
-0.521339,0.103406,1.108678,0.561067,0.906140,0.381238,0.338570,-2.658662,-0.110502,-0.108596
-0.443545,0.110957,0.948012,0.498663,0.839547,0.351842,0.636898,-2.717347,-0.113533,-0.111493
-0.501747,0.122328,1.066931,0.560718,0.904585,0.395869,0.407930,-2.663888,-0.147315,-0.145410
-0.546342,0.121992,1.084529,0.571592,0.878776,0.385495,0.414290,-2.656897,-0.127645,-0.125790
-0.460689,0.124376,1.013069,0.554235,0.809893,0.367415,0.526774,-2.710187,-0.113144,-0.111741
-0.516613,0.098256,1.094768,0.586121,0.893893,0.340480,0.385784,-2.663372,-0.110497,-0.108819
-0.485380,0.084955,1.112303,0.580960,0.890037,0.332928,0.376661,-2.666857,-0.113631,-0.111978
-0.506677,0.159650,1.050518,0.529316,0.899218,0.384039,0.385645,-2.684324,-0.109836,-0.107549
-0.462740,0.055858,1.035739,0.604139,0.891857,0.299065,0.502322,-2.679045,-0.124663,-0.122533
-0.516562,0.142787,1.075784,0.518312,0.856090,0.299833,0.465497,-2.689947,-0.077057,-0.074737
