-0.054690,-0.026559,0.687070,0.461863,0.984035,0.146972,1.158361,-2.584758,-0.386715,-0.385581
-0.036235,-0.043424,0.830868,0.515614,1.084248,0.091499,0.888976,-2.608652,-0.362368,-0.360526
0.180598,0.056277,0.873567,0.319171,1.078926,0.129419,0.580400,-2.731884,-0.245867,-0.240608
-0.068817,-0.013383,0.721122,0.431479,1.164452,0.037874,1.017999,-2.576894,-0.360807,-0.353024
0.032896,-0.036043,0.742819,0.454906,1.080665,0.046931,1.003665,-2.608490,-0.359801,-0.357548
-0.042494,-0.049033,0.727097,0.393772,1.122600,0.106908,1.107049,-2.545207,-0.411288,-0.409403
0.000748,0.083281,0.787721,0.426696,1.113799,0.095199,0.835616,-2.645643,-0.349948,-0.347469
0.066347,-0.037173,0.797474,0.475259,1.145034,0.037687,0.883767,-2.596293,-0.387288,-0.384816
-0.027456,-0.000363,0.860733,0.544290,1.066917,0.046017,0.872709,-2.602053,-0.381232,-0.379561
0.012947,0.031458,0.764342,0.435532,1.027524,0.133135,0.922461,-2.660464,-0.334362,-0.332573
-0.012402,-0.051777,0.797886,0.447490,1.155632,0.021100,1.037950,-2.523129,-0.437239,-0.435510
-0.004320,-0.043866,0.820790,0.445453,1.143621,0.052657,0.983189,-2.546935,-0.426123,-0.424465
-0.072914,0.015342,0.804970,0.487566,1.087116,0.070173,0.967058,-2.586092,-0.387440,-0.385779
-0.085089,0.066091,0.748198,0.452754,1.051654,0.104171,1.031286,-2.597175,-0.386690,-0.385198
-0.037459,0.121017,0.809397,0.494669,1.058833,0.092641,0.839365,-2.641678,-0.369491,-0.367294
-0.056177,0.046727,0.781739,0.459530,1.061175,0.103106,0.948067,-2.622260,-0.361947,-0.359961
0.051634,0.114020,0.889259,0.553921,1.028604,0.090419,0.603179,-2.693190,-0.319924,-0.317921
-0.054376,0.050704,0.739237,0.458876,1.016515,0.104186,1.001262,-2.638345,-0.340092,-0.337967
-0.023746,-0.015020,0.766724,0.491354,1.030021,0.112486,1.004997,-2.607267,-0.380543,-0.379007
-0.047188,0.040029,0.818189,0.502039,0.998817,0.172249,0.877946,-2.650124,-0.356692,-0.355264
-0.043405,0.120220,0.765552,0.437419,1.021407,0.149161,0.913439,-2.656335,-0.354689,-0.352769
-0.040537,0.002467,0.727752,0.484092,0.963866,0.114310,1.112118,-2.600804,-0.382108,-0.381157
0.008101,-0.000224,0.751068,0.466159,0.972767,0.125434,1.048974,-2.621961,-0.375729,-0.374590
0.016451,0.036274,0.788638,0.517992,0.984378,0.148090,0.833727,-2.686635,-0.320383,-0.318530
0.119126,0.042490,0.817616,0.479611,0.996865,0.151831,0.680014,-2.729578,-0.280080,-0.277895
0.058753,-0.058486,0.865219,0.430281,1.231184,0.053405,0.794083,-2.565768,-0.405565,-0.403107
0.054808,0.018128,0.709473,0.524175,0.974133,0.071164,0.966565,-2.668115,-0.326213,-0.324120
0.073403,0.042060,0.771549,0.478031,1.053685,0.076346,0.779206,-2.698112,-0.289396,-0.286774
0.016007,0.009502,0.799121,0.473749,1.112281,0.050491,0.899288,-2.608769,-0.376903,-0.374767
-0.047321,0.003895,0.773542,0.488322,1.013730,0.114696,0.999171,-2.618628,-0.364396,-0.363011
0.010878,0.009554,0.797830,0.561408,0.993691,0.063060,0.881688,-2.657242,-0.331351,-0.329515
0.039344,0.123830,0.841468,0.530781,1.063593,0.080362,0.620404,-2.700179,-0.301147,-0.298455
-0.059261,0.018563,0.758964,0.526811,1.033550,0.029373,1.041737,-2.588095,-0.381491,-0.380151
-0.077426,0.051913,0.776404,0.475848,1.069820,0.088472,0.969129,-2.605868,-0.375114,-0.373178
-0.006543,0.013084,0.775497,0.488763,1.014837,0.088467,0.974117,-2.629571,-0.360129,-0.358522
0.013062,-0.027894,0.771870,0.484509,1.035235,0.097478,0.969930,-2.624403,-0.360819,-0.358968
0.113215,-0.015963,0.734615,0.461888,1.008899,0.104788,0.897593,-2.684568,-0.311459,-0.309008
0.018832,0.041541,0.867066,0.453922,1.200394,0.035804,0.701919,-2.619144,-0.351600,-0.348733
-0.348929,-0.437282,0.122913,-0.056130,1.307136,-0.255963,2.280948,-1.397864,-0.608270,-0.606560
-0.111417,-0.008738,0.531845,0.424441,0.957747,0.076478,1.389957,-2.530418,-0.366694,-0.363201
-0.140181,0.076798,0.772471,0.493289,1.026118,0.094188,0.988053,-2.618551,-0.346863,-0.345322
-0.145581,0.142674,0.841681,0.500381,1.056275,0.124717,0.806430,-2.642772,-0.342833,-0.340971
-0.118743,0.060906,0.802335,0.529325,1.020650,0.063858,0.982173,-2.603052,-0.369384,-0.368068
-0.029045,0.067719,0.908811,0.534998,1.069595,0.085989,0.676541,-2.656441,-0.330026,-0.328141
-0.088183,0.096735,0.855318,0.536716,1.056258,0.051952,0.835492,-2.624447,-0.360808,-0.359031
-0.161175,0.138743,0.945610,0.528646,1.096033,0.134228,0.605106,-2.643588,-0.322823,-0.320779
-0.056593,0.050179,0.793682,0.449611,1.028932,0.114651,0.922751,-2.650654,-0.327248,-0.325312
0.011957,0.026200,0.844085,0.489866,1.069780,0.122581,0.796258,-2.645236,-0.358623,-0.356869
-0.064046,0.101433,0.824956,0.545412,1.007699,0.091076,0.824158,-2.660877,-0.335808,-0.334005
-0.088723,0.062497,0.843251,0.508916,0.999762,0.156445,0.801876,-2.677122,-0.304348,-0.302555
-0.078040,0.080490,0.735268,0.538244,0.949634,0.078772,1.027548,-2.636567,-0.348376,-0.346973
0.006231,0.085172,0.836170,0.522232,0.989581,0.134073,0.761682,-2.689829,-0.323550,-0.321761
-0.056179,0.073189,0.764319,0.501680,0.984683,0.120090,0.939298,-2.658112,-0.335338,-0.333629
-0.066829,0.067281,0.843721,0.530120,1.023389,0.110538,0.802419,-2.661590,-0.325355,-0.323693
-0.031310,0.013109,0.764570,0.473261,1.012394,0.113258,1.020220,-2.613176,-0.376855,-0.375470
0.018789,-0.021917,0.751539,0.525513,0.980137,0.062212,1.027976,-2.622268,-0.361648,-0.360333
-0.014348,0.100354,0.761132,0.494775,1.013846,0.104833,0.881570,-2.668876,-0.337684,-0.335602
-0.047220,0.015345,0.725706,0.511868,0.993343,0.085322,1.067753,-2.607161,-0.373210,-0.371746
0.011031,0.007179,0.759870,0.506008,0.942618,0.179936,0.932596,-2.674895,-0.332912,-0.331431
-0.064633,-0.029830,0.741255,0.475413,1.006876,0.106556,1.066341,-2.611259,-0.345969,-0.344750
-0.089080,-0.009834,0.682608,0.477287,0.999791,0.061375,1.212368,-2.553424,-0.391112,-0.389978
-0.076755,0.010496,0.740910,0.454246,1.041761,0.112215,1.053129,-2.600206,-0.368748,-0.367050
0.065799,0.012085,0.794640,0.511531,1.068619,0.067555,0.822757,-2.653545,-0.345875,-0.343565
-0.069030,-0.083719,0.669665,0.455725,1.020880,0.037389,1.317174,-2.486428,-0.431269,-0.430388
-0.083926,-0.039409,0.704676,0.461664,0.995684,0.134335,1.147111,-2.585894,-0.367776,-0.366465
-0.053810,-0.015178,0.644352,0.454068,0.972558,0.100684,1.180213,-2.607383,-0.338502,-0.337002
0.019949,-0.062678,0.753755,0.453696,1.099713,0.059541,1.037620,-2.573194,-0.395082,-0.393320
-0.020592,-0.002128,0.723939,0.537780,1.006619,0.035211,1.050326,-2.609207,-0.361692,-0.360256
-0.068210,-0.000949,0.699996,0.516336,0.990843,0.073048,1.120643,-2.592845,-0.370214,-0.368647
-0.004507,0.051793,0.767679,0.527974,0.955599,0.121718,0.879470,-2.691209,-0.305107,-0.303411
0.030049,0.008539,0.775343,0.475984,0.986748,0.151038,0.918067,-2.664575,-0.341385,-0.339807
-0.026875,0.033669,0.796099,0.510730,1.065343,0.089114,0.871420,-2.637160,-0.352317,-0.350023
-0.062051,0.059561,0.801053,0.506935,0.988662,0.119994,0.923863,-2.647694,-0.345896,-0.344425
-0.008487,0.061964,0.820560,0.516991,1.036873,0.103282,0.802009,-2.665221,-0.335034,-0.332938
0.224105,0.120630,0.768741,0.398804,1.025004,0.080967,0.692148,-2.735652,-0.289133,-0.285613
