-47972.696386,-44549.232475,-33178.729635,-10307.649086,-1793.414696,2629.711700,5252.627302,7465.341044,8717.830152,7752.181605,-677.164801,-8136.848890,-8583.550538,-6330.386607,1730.428119,6743.677338,8991.700367,12240.719306,22408.193026,28588.849600,39154.605013,70017.797310,127525.952059,148258.494583,161599.479964,185342.854265,213125.640528,221747.852303,228441.850891,245169.769455,258635.445605,259191.001475,251157.607903,208966.677598,186474.933581,166582.130141,107525.989813,-68559.637101,-151288.557403,-265927.956773,-644554.894450,-1318307.984204,-1484183.595168,-1513150.698611,-1374899.874716,-1204155.150411,-1147403.830441,-1096805.497501,-982380.459046,-882627.410436,-777758.817688,-560332.063102,100796.442846,401948.309730,367925.072493,-59595.947885,-1190177.202196,-1515172.672179,-1499787.160126,-959764.031257,-52067.703201,173362.977398,270639.523309,428368.411590,579577.586459,578131.546724,542395.053896,430892.838900,350244.695705,310958.517891,266134.655042,161540.289102,110639.427104,81624.757804,33373.602164,-63116.868484,-98020.759695,-122223.876718,-177031.506454,-254034.189924,-277083.592503,-295999.768887,-350035.898993,-399839.140995,-414219.561699,-428405.325521,-474328.396653,-502030.918245,-517563.285238,-550446.126852,-651392.630340,-688538.316738,-701424.340451,-717908.166349,-787415.682663,-922606.725113,-961640.577645,-996318.493985,-1114133.397336,-1258217.136935,-1322651.979434,-1423914.448606,-1762210.427979,-2032958.911569,-2144567.530526,-2263086.154553,-2509554.107447,-2654163.738242,-2706521.645615,-2688465.370851,-2537948.151717,-2520529.186880,-2540882.699515,-2581623.239541,-2629108.665590,-2695095.272933,-2790314.009601,-3022885.573728,-3244998.337040,-3211044.677371,-2950387.554913,-1950203.036189,-1196790.520646,-856836.094035,-510823.826567,40911.878783,354072.424701,459000.694039,477986.335225,552300.139740,466861.270150,297619.524384,-287088.243797,-1147844.902686,-1321239.479330,-1329518.047719,-1103446.376580,-882930.685462,-818840.612680,-769546.214544,-636866.282819,-565103.226487,-566644.358899,-605883.789653,-720191.610656,-756516.557044,-731227.556019,-604182.357184,-337110.770665,-248673.128079,-204125.067574,-136576.279487,-52266.739572,-37468.528623,-34298.387196,-35518.114299,-36627.818542,-37637.244899,-37143.897940,-31867.707499,-29235.881473,-28412.298712,-26662.322512,-21246.090163,-19748.734689,-19661.791828,-19475.402502,-18453.221727,-19082.208719,-19676.384291,-19492.808906,-18949.369574,-18892.124459,-18058.435146,-14009.836684,-10538.417083,-8985.358002,-7133.821208,-2926.509689,-882.404100,-1453.504076,-4997.594433,-13693.440635,-17920.059525,-21070.740211,-26844.319885,-35507.423964,-37300.876714,-36225.515810,-29502.227818,-21976.510540,-20043.084245,-20489.040027,-23374.153574,-31412.509240,-36422.638203,-35469.400459,-27234.269760,-5217.033207,38014.253417
-86805.007275,-88250.489181,-92719.631581,-101504.229402,-104657.461263,-105872.055182,-106104.086567,-106070.634204,-105978.905805,-105916.700728,-105920.715820,-106009.287519,-106165.056003,-106351.888582,-106386.334235,-105807.703183,-103152.384844,-96028.458341,-78199.702569,-70560.623890,-67968.205522,-67501.080533,-67367.103232,-65940.321844,-61443.511298,-46005.933213,-26945.599492,-21357.104234,-19308.198464,-19074.200621,-18809.033108,-16764.151670,-11165.061573,5825.265560,15459.728747,18539.648194,19335.564293,19427.935970,20000.571215,22321.272502,29873.411664,42493.425325,46677.423596,48373.674988,48699.688631,48591.313375,48009.269302,46737.362753,42648.842739,39617.950169,38814.677597,38625.760571,38624.383530,38332.271204,36952.009183,32909.484053,23993.500634,20740.585733,19663.096665,19559.753206,19435.984368,18055.398822,14100.358530,350.263303,-13782.057122,-17754.505412,-19105.040987,-19220.423137,-19580.487085,-21893.447339,-28270.118622,-45768.800520,-54099.656236,-56892.983042,-57730.587672,-58810.947382,-62055.171327,-72724.633984,-89217.813381,-94460.140839,-96570.155180,-96938.645646,-96791.934853,-96138.930522,-94763.467823,-90442.998805,-87456.497091,-86567.541263,-86272.267402,-86288.519516,-86565.719373,-87407.170793,-89618.175119,-93981.536721,-95785.052309,-96644.721185,-96945.917018,-96772.129475,-95157.520418,-90917.052669,-76479.521559,-62826.881671,-58972.144102,-57668.760504,-57558.014448,-57300.112253,-55528.151745,-50439.420609,-37009.200428,-30980.889149,-28821.158004,-28276.400953,-28306.070357,-28736.872720,-29743.579825,-32891.601931,-36930.582970,-38125.375292,-38580.095279,-38625.218024,-38562.912456,-38471.707131,-38387.374507,-38477.900126,-38447.887354,-38322.168733,-38194.987822,-38176.503249,-38590.155634,-40139.095770,-45108.838554,-53835.742157,-56551.322328,-57485.282139,-57547.301853,-57651.398072,-58870.596112,-62233.346428,-73943.967474,-83216.081983,-85848.397405,-86658.928313,-86699.227172,-86882.246135,-88135.686330,-92000.561054,-101038.490554,-104487.884061,-105712.018399,-105925.615289,-105929.115205,-106192.800484,-107119.644309,-110484.561763,-114127.322356,-115197.341989,-115633.229508,-115691.740960,-115544.062563,-114903.179127,-113313.305761,-108852.702503,-106592.985110,-105819.230901,-105623.370999,-105636.970038,-105717.209574,-105819.127882,-105868.621691,-105849.799646,-105963.428274,-106127.479906,-106234.753244,-106038.186056,-104558.248009,-100728.039555,-88149.637000,-79804.437430,-77283.463385,-76522.550766,-76503.829851,-76657.476520,-76802.058088,-76846.430963,-76738.733866,-76721.687171,-76671.017695,-76637.564255,-76769.215514,-77624.833625,-79815.450319,-87080.144188,-93694.534423,-95752.562866,-96541.861323,-96649.978997,-96433.403572,-95698.147612,-93724.544959,-89606.876295
-9864.151546,-12804.368321,-22260.811622,-41064.081978,-46397.216952,-44527.953000,-25637.241947,1777.703285,8978.833725,13985.695468,26201.210501,36645.037382,36979.843725,32340.980089,13954.400030,3135.789141,1135.526543,3774.815283,13819.450819,17843.658722,20246.934950,26660.062563,39522.145115,37550.560971,25224.296080,-25018.265166,-87649.519485,-101392.772216,-101305.367962,-79383.751306,-61599.310860,-61990.286417,-75143.130933,-127823.751282,-155579.536563,-165074.514607,-175273.347374,-200421.552030,-208505.439232,-217807.374278,-256484.884276,-327125.228056,-331589.591369,-310510.322459,-208690.803126,-97477.468767,-97716.119307,-157786.233536,-406981.615010,-592668.402892,-617718.559634,-548464.297017,-229170.157807,-77915.531317,-9820.452412,96404.929936,327900.931879,383289.710907,317016.377006,-40035.188754,-618214.508730,-769861.046665,-819985.587411,-825859.483865,-822078.810431,-798180.148999,-754437.358852,-615999.689134,-520452.160123,-485057.325768,-451443.920306,-373788.643989,-336620.199144,-315300.185972,-277157.877591,-198433.131673,-169442.514392,-148098.966421,-96691.794128,-23837.153775,-2110.570079,14031.635886,55804.798390,94830.519706,108391.575955,124406.691316,174730.280585,204875.608513,212349.630391,213912.638369,212935.932588,212446.289745,211144.626558,207237.417567,195187.528431,175340.795061,175243.995064,190718.262021,262448.554710,349333.650052,377810.087933,400021.611955,426172.136914,449968.007714,451149.153478,415924.264045,251286.879019,193522.284439,242806.673216,435201.850694,898096.525423,1069549.671559,1144539.811881,1206004.280205,1284602.542221,1316484.686007,1334962.337428,1323285.710858,1301844.348803,1274074.249666,1189266.295503,916892.469357,684324.274540,496833.449377,183398.731507,-584310.080626,-942828.813886,-959293.085686,-629337.090818,159478.467585,463207.095544,647086.592763,973745.924134,1425242.510224,1493121.518099,1403688.778503,871492.734291,350068.101921,187152.920469,38081.997622,-376635.836815,-621429.101367,-639293.786948,-528255.440109,-152032.545246,9310.901273,82274.951782,187646.587526,391752.563919,433794.995360,414976.271075,275217.032916,85390.006869,40813.456156,31780.926584,60063.558111,86643.836142,92346.321489,89022.549065,65675.362108,52136.529976,47114.093053,41144.222780,26213.203124,20578.406332,17293.024009,9638.465008,-4993.999380,-9067.117908,-11737.330754,-18714.755401,-27172.422557,-28598.073177,-28174.741576,-23788.450890,-20296.237843,-19054.499856,-17421.153508,-12172.032559,-9839.701474,-10439.635460,-14398.444532,-25266.238430,-28128.166144,-26906.722145,-18920.614828,-5220.699626,-1165.836361,898.849444,4872.704493,9097.874613,9910.815996,10771.178245,12300.768673,16322.185214,18470.059741,16103.971333,5770.882315,-21938.399095,-78092.230435
1174661.037497,1171600.137776,1164052.843062,1150849.087637,1146514.662271,1144924.537719,1144648.030161,1144468.597541,1143278.638853,1140002.206660,1129276.158223,1119819.476122,1117371.298528,1116772.151595,1116665.411424,1115148.679384,1108396.041129,1090541.409733,1047018.923877,1028081.405339,1021508.934720,1020201.522082,1019602.331896,1015279.516420,1002314.709445,959684.115626,907436.570489,891728.148331,885985.873219,885167.436429,883545.215481,874245.603050,850039.836247,778970.776580,738156.067777,724726.498634,721101.470526,720479.158967,717549.545632,706509.301991,671651.104795,613952.332456,594646.347323,587128.342234,585815.873061,585305.138602,581591.920335,571289.683708,536976.309427,510337.139002,501850.675366,498883.090182,498523.871044,498864.729622,499383.147576,499939.589652,500135.926528,499761.910717,499431.154150,499227.348160,499400.921843,500987.127148,505299.445762,518938.303101,532223.866172,535317.998742,535876.295460,535896.102666,538578.873519,551372.724103,584320.423177,670822.534757,712558.276762,727072.184097,731559.536484,735998.766646,748286.042811,787638.998132,847786.355403,866847.775666,874069.128347,875175.145642,876225.845515,883180.546999,901523.989542,960416.649788,1002303.904238,1015337.299390,1019318.499954,1019978.617406,1022359.212227,1032379.397941,1061885.243739,1122147.458598,1145222.044432,1154379.860542,1156413.181749,1156324.446659,1155586.391956,1154688.675228,1153924.608638,1153984.085635,1154386.060673,1154576.340958,1154590.532805,1154248.462960,1152816.302174,1149163.817327,1140482.366613,1137035.355362,1136166.838045,1136211.616897,1135840.639167,1132640.901281,1123301.026478,1093419.553916,1055471.820571,1044227.598965,1040260.794586,1039756.757981,1038136.466420,1028889.045049,1005158.112691,934650.331410,892694.224885,879256.177733,875653.486230,874951.334882,871160.145979,857010.158892,813395.057835,738357.122183,712900.117005,703107.253062,701427.339518,700640.062155,694893.058231,679087.017122,626510.804168,584269.947486,571325.417177,567009.332823,566408.645819,565244.315186,559348.152607,542172.336878,503060.687334,486915.832682,480596.745508,479055.073925,479160.351315,480366.862617,482932.867479,489988.375047,496985.533889,498678.013405,499100.033428,499098.808854,499955.213067,504351.744555,515703.102221,545852.698769,560430.466525,564907.387080,565677.997451,566189.731768,570620.021298,584726.157051,629052.468792,692592.367937,712186.488457,719473.741301,720525.709300,722119.060755,732031.598257,757779.282500,838125.356907,892191.012918,909339.540797,914660.914101,915361.375502,916776.276911,923674.907162,945284.112342,987641.497365,1002968.237169,1008735.102435,1009780.920194,1010432.851467,1014699.057521,1026227.161592,1065266.888952,1101216.122459,1112557.349020,1116726.258928,1117316.594245,1117283.294647,1117935.148978,1120852.524943,1127731.540289
914136.191409,914427.984871,916291.424181,919237.347905,922751.653851,928811.340942,946988.730978,971439.795565,979464.261650,984886.823693,996970.980176,1007539.906253,1010394.585099,1012443.275150,1016173.913851,1018316.043100,1018387.259812,1016764.086556,1011314.701350,1011202.727557,1015901.883409,1027708.475221,1045504.311341,1054048.954067,1057603.891060,1054797.448362,1049549.793780,1048934.635228,1048987.996998,1047214.671187,1045992.778030,1048182.934866,1054554.182771,1084723.958977,1099814.171126,1112124.960863,1150497.110605,1269749.761130,1313113.629200,1361127.816968,1556750.420707,1932046.681450,2009786.917873,2027137.517583,1976696.214004,1918669.896360,1919646.129376,1942846.080111,2021388.949270,2085204.666470,2106529.898264,2102847.799606,1983722.018084,1967441.171189,2077431.682293,2452881.636700,3397394.352458,3661970.984093,3641400.199175,3169019.933688,2368309.939263,2143158.397502,1994342.400804,1659303.162409,1318940.642047,1231416.475541,1180569.749993,1104185.900565,1051949.453713,1032288.992639,1017049.906359,997419.579563,984649.761010,977490.589465,975487.891607,982460.851167,981686.845935,983156.494025,1001460.462805,1031361.524731,1038040.735195,1044458.295681,1072893.275646,1099740.955394,1107224.774266,1116872.936242,1153792.522360,1176133.506313,1187819.787421,1212157.616343,1289736.464743,1317626.328016,1327629.177153,1342325.087191,1403473.187098,1521517.836205,1555310.940450,1579914.363890,1653381.487297,1737416.226206,1743507.807072,1723990.477305,1685163.587527,1638662.979074,1567297.128258,1432972.443024,1073259.061684,866959.157298,737052.392330,511355.982991,-6897.010364,-197676.259259,-311504.863436,-518362.757432,-840586.896768,-956959.953257,-1053231.463046,-1230452.140707,-1399225.902194,-1412540.645313,-1324077.314526,-1067766.360935,-816274.751164,-517244.403415,49420.799849,1520736.064069,2191643.647693,2262732.772273,1817700.414584,731651.610650,383791.351499,366501.835586,880854.448233,1708021.466703,1900182.726684,1934212.967742,1754460.469724,1566134.264936,1495412.520743,1417630.309003,1197856.546717,1062711.632679,1039494.081549,1069790.499051,1189730.550450,1246781.159631,1274049.286625,1285390.764380,1274134.054502,1278338.647688,1265698.055588,1190226.436458,1083714.261647,1056186.872533,1045322.867244,1040474.377000,1037572.103142,1036451.092210,1033035.353443,1020025.209250,1012276.097200,1009063.994122,1005126.042120,995542.878269,991385.048374,988103.199137,980641.885331,967271.039965,962547.779349,959239.089362,952562.943269,944827.095579,942857.594671,942277.492551,941948.206409,942066.067776,943043.097980,944847.772354,949040.656332,951070.702881,950410.947599,946671.830431,938129.074235,934247.768618,932509.069843,932188.421147,932851.181137,933311.284564,934545.608548,937646.046966,940933.039313,942005.922299,941400.525787,938748.353746,930689.401412,925360.016647,924284.734976,925432.576751,928300.759523,931949.627328
-478927.868653,-470034.394222,-443264.649573,-391685.781001,-372999.851246,-365808.905814,-364418.914757,-364252.282326,-362691.351599,-357694.419059,-340008.931619,-323800.820354,-319001.778125,-317350.671028,-317136.700854,-316690.694710,-314242.297415,-307348.057684,-289850.651245,-282091.720455,-279312.382679,-278698.890969,-278584.175359,-277793.175643,-275220.527577,-266157.947192,-254721.009677,-251107.688046,-249679.007444,-249457.777779,-249564.718769,-249798.856093,-250121.385316,-250192.394846,-250024.625822,-249925.469230,-249908.095621,-249923.388403,-249967.939786,-250079.520383,-250192.277362,-250026.031585,-249755.766901,-249556.894431,-249473.169466,-249718.139325,-251201.466658,-254912.573612,-266490.316819,-275071.649666,-277428.701869,-278010.846367,-278157.285202,-279577.811979,-285373.975825,-301575.591187,-336408.199603,-349703.639168,-354472.003008,-355282.155319,-355784.210572,-359673.035072,-370669.209932,-407731.893789,-445874.237757,-457032.566975,-460914.074199,-461427.645969,-462855.762944,-470588.061542,-491333.062778,-547683.872121,-575317.361855,-585038.267390,-587829.310958,-589547.130853,-594065.591137,-609532.325732,-633848.197131,-641854.618876,-645121.596305,-645711.456072,-645393.651795,-644033.438404,-641127.022724,-633064.739728,-627753.243985,-626408.673507,-626195.317733,-626067.367099,-624458.728001,-618313.989317,-600939.360635,-566467.207395,-554110.146595,-549653.670962,-548943.722349,-548303.598542,-543677.532297,-531036.416390,-488819.958035,-448703.953670,-436785.327831,-432529.863101,-431976.608245,-431322.919666,-427199.733429,-415458.027247,-385037.805999,-371253.393615,-366425.834509,-365349.328976,-365109.037012,-363494.444929,-358262.244244,-340532.088508,-317526.513822,-310423.241324,-307718.915246,-307323.090545,-307068.321157,-305160.092906,-299914.819624,-283324.243886,-273204.886895,-269854.032765,-268901.979343,-268800.873411,-268527.585268,-267201.794152,-262595.519429,-254124.138756,-251042.077397,-249817.295960,-249591.172200,-249648.908645,-249806.594365,-250033.861038,-250109.327294,-249856.904562,-249555.828733,-249340.567808,-249355.710943,-250109.353267,-253074.594491,-261054.769702,-278478.466845,-285157.821248,-287447.717664,-287796.213804,-288171.691394,-290992.183590,-298888.851764,-325239.530457,-353521.302061,-361735.854072,-364538.991132,-364887.455973,-366207.492947,-373320.955961,-392065.791577,-443748.556089,-469864.826773,-478653.356177,-480736.746959,-481186.594539,-484125.653485,-494153.610576,-527030.191487,-575120.846739,-590482.698419,-596498.191506,-597470.462191,-597653.148244,-599650.711906,-605564.418190,-625557.582889,-639396.759628,-644010.694604,-645571.751674,-645643.363916,-644749.603087,-642113.009696,-635157.809417,-622367.578050,-618121.606557,-616776.931116,-616708.438704,-616122.382528,-611927.282259,-600889.258013,-564810.954052,-532573.996958,-523249.703332,-520189.201784,-519800.728458,-517934.887310,-509756.195698,-485843.274456,-435168.025602
-18109.441135,-19107.277261,-19265.050051,-19286.134685,-18768.124311,-19178.796134,-25284.125923,-34786.926882,-38535.833000,-45204.734079,-69978.732858,-92272.143825,-98142.293660,-101538.775016,-112757.854706,-115342.765102,-107453.306422,-91493.952922,-65205.871550,-42649.301381,-19137.406854,12070.588338,51952.636156,83236.156829,113086.887560,143688.663252,174306.904591,202854.211495,228588.611012,245238.648441,265295.297221,295915.215804,334228.225796,383659.435107,433639.524750,488013.112760,557825.055176,653389.780160,709411.002658,734072.804342,726045.706220,695273.970740,689637.178695,696894.951452,726057.319034,762222.011182,791235.608037,834566.479585,948794.875343,1029815.835859,1038789.085588,1008906.025914,937318.772402,827199.129266,633176.335088,267009.789728,-359453.200159,-711403.668845,-942551.733915,-1128999.028133,-1291803.375572,-1363478.625809,-1349566.489824,-1162072.326493,-950600.340469,-872842.290180,-823161.349814,-758140.065573,-717521.629630,-711083.848454,-721342.093055,-752284.066710,-773361.402493,-789855.264951,-808754.226712,-834671.027831,-849212.671467,-858820.697238,-861862.857236,-861608.409662,-867311.230228,-873647.672894,-872837.188413,-874230.764343,-888478.455383,-913290.874894,-965440.357434,-1006757.516665,-1040261.872227,-1089542.308116,-1188840.992060,-1237811.404722,-1260720.067745,-1279125.589196,-1317544.478335,-1379664.022805,-1405983.044464,-1427626.877137,-1474111.902587,-1528566.862215,-1556537.105058,-1592193.503244,-1679107.733628,-1741314.206567,-1737272.003646,-1681251.528909,-1516403.086291,-1417644.852393,-1378482.765975,-1377753.658700,-1426540.749469,-1448547.293792,-1494278.691543,-1661329.813910,-1922068.763052,-1928167.261219,-1784703.188147,-1326954.296163,-820854.902858,-547641.843640,-270100.575509,251270.368521,646370.961836,848572.579540,1041987.632385,1399705.790949,1604194.180278,1738678.992903,1905414.339602,2147983.425523,2209750.320789,2105199.373172,1658821.034046,1006482.672759,737707.273669,549008.778937,298450.197155,82359.401204,32962.782148,80535.377663,316726.300801,483499.577056,556964.730675,626940.454910,770867.377683,818140.262141,800271.719675,724991.966187,597797.299864,527498.296713,472601.767176,393152.428243,302563.865902,265381.093017,237547.545795,187556.791786,144396.826546,126080.978900,107584.424946,65212.351801,38748.088207,26082.618541,11893.727269,-15814.613790,-28058.302380,-32827.627652,-34461.613218,-35080.314407,-34414.623330,-32062.151933,-24372.250751,-15018.146370,-11111.881329,-7439.715998,791.605659,7438.983041,9848.219305,11477.302165,13953.133462,15699.087065,17397.148759,20401.417430,26242.837363,28614.486324,29083.656656,27973.283557,25857.426687,24057.376056,21493.494597,15205.948483,8466.936348,6029.744159,4422.263426,2637.246845,-1737.515067,-4615.583967,-5156.492426,-4247.557074,-1654.662459,2759.179363
44610.438536,44775.365603,45236.163945,46039.476965,46299.304563,46406.498106,46432.040047,46419.811176,46336.773569,46140.793550,45459.103697,44775.176444,44495.063579,44344.082774,44326.041726,44572.533744,45627.672903,48383.539726,55071.380397,57987.228744,59023.632785,59248.886127,59284.520197,59560.634359,60490.137838,63642.614234,67524.881321,68736.139816,69249.426068,69330.871074,69162.707097,68416.927271,66648.014777,61580.526476,58676.389057,57743.661405,57517.307122,57453.789151,57015.941811,55483.398686,50727.739121,42862.306738,40244.415786,39254.118140,39098.872841,38978.260692,38118.454724,35818.248040,28241.697816,22404.651546,20600.402192,20011.925316,19937.227960,19795.944692,19047.988027,16805.013195,11848.105011,9836.472085,9007.220086,8785.493154,8861.271191,9474.238732,11017.958666,15952.895849,20933.761461,22274.717255,22625.107894,22650.924100,23278.774079,26402.613663,34549.100985,56245.698424,66760.792839,70392.392979,71522.326432,72834.525219,76599.784488,88698.345318,107316.150744,113449.196543,115977.376350,116453.448901,116190.167453,114942.451904,112183.728327,103995.325628,98365.132531,96801.293345,96476.776625,96383.792955,95216.500835,90624.330205,77469.168215,51094.291481,41467.355593,37926.072835,37331.204771,37035.304059,34629.638954,27831.072737,4926.887573,-16830.816314,-23220.759958,-25409.738122,-25679.259618,-26379.578896,-30206.348207,-40727.374261,-67627.597172,-79936.951594,-84373.612641,-85456.679721,-85523.826901,-85720.211054,-86839.056642,-91086.078492,-96673.184034,-98437.973667,-99172.975518,-99297.136660,-99147.698100,-98489.331770,-96963.201642,-92643.878454,-90086.906538,-89245.265905,-88992.651129,-88973.387067,-88997.374903,-88973.989368,-88829.412762,-88607.607587,-88578.855936,-88586.419915,-88599.567585,-88558.014017,-88285.725546,-87591.970724,-85410.285389,-83712.263583,-83232.761428,-83094.533667,-83071.357125,-82905.115388,-82184.084888,-80177.937804,-75714.951051,-73940.327135,-73282.983961,-73146.551814,-73120.798062,-72934.912124,-72352.523278,-70300.395586,-68067.160674,-67417.226596,-67207.751153,-67182.877728,-67033.966880,-66254.506756,-64216.793493,-58524.598757,-55639.946612,-54716.982220,-54550.387125,-54459.185958,-53647.819709,-51046.765541,-42690.372646,-30510.165374,-26655.294575,-25222.359595,-25026.501118,-24788.983375,-23144.735863,-18800.769117,-5017.750669,4319.464446,7312.232073,8255.163615,8345.704577,8355.326241,8748.274292,10211.400936,13184.950083,14317.670397,14814.708585,14946.223695,14844.060743,14161.207081,12462.696042,6945.090170,1958.015869,450.203529,-82.207727,-147.089249,-207.005826,-582.241987,-1801.364516,-4467.338294
81658.846069,80442.786306,81998.516154,87170.897028,93297.762056,104634.458189,130190.123534,163592.985739,184328.307677,206727.567123,248120.067684,288018.485432,314491.038729,346293.662758,406626.444499,454564.800683,494881.275134,551520.968926,652592.687447,723334.844494,794452.796728,908188.511955,1078460.780900,1189551.354741,1307255.487975,1506263.932014,1737450.949144,1880215.848203,2025821.216361,2266945.090383,2488805.293815,2646544.631302,2828787.420321,3140057.680015,3374882.527231,3559866.994925,3786277.056318,4134745.765194,4333620.809432,4459822.560775,4565825.731296,4674765.072600,4744597.657423,4802296.798984,4865893.473722,4925209.167881,4952781.870329,4951637.720527,4885032.747357,4814395.640281,4731221.821722,4566317.869612,4187831.644134,3867817.343280,3497766.754200,2877111.924821,1832924.879170,1185688.390290,634983.183064,-97589.531484,-982446.859230,-1417380.366290,-1688823.078174,-1915436.596349,-2100160.476486,-2197731.856391,-2270671.461379,-2339945.002219,-2410306.142519,-2481963.572774,-2561770.244891,-2659852.085212,-2748121.388859,-2828611.663891,-2915287.363283,-3017580.501674,-3095104.446740,-3165424.007084,-3254425.025787,-3355220.131346,-3422018.829940,-3487844.062493,-3594665.891528,-3693491.764360,-3745949.564271,-3791834.253518,-3864599.809804,-3911359.737425,-3929276.309354,-3937732.779467,-3945810.721290,-3947356.596171,-3946195.752332,-3944129.554303,-3940360.977815,-3934318.593917,-3930187.804410,-3921972.503393,-3896050.647726,-3865993.756335,-3853987.356331,-3841646.149120,-3812234.291552,-3789614.348289,-3783397.952866,-3782260.063445,-3789992.364194,-3762513.629509,-3679861.693270,-3508259.196693,-3198857.571061,-2973179.193375,-2725773.399703,-2303224.571042,-1734358.637605,-1442426.514576,-1207915.596361,-899233.608836,-564848.758348,-282896.645428,70185.511822,660085.982996,1138363.776506,1389129.425193,1517401.044208,1548297.967942,1602198.321090,1707125.337427,1906554.339229,2230582.906216,2377152.060574,2437542.875451,2474154.995761,2503026.210390,2453359.509627,2369508.493460,2199522.000656,2031593.460191,1927354.002942,1812047.157686,1608043.549466,1448255.374426,1338564.001594,1213052.211296,997904.477311,859983.066774,743141.847989,584805.549953,362571.424512,242698.548317,170023.760444,121163.695650,84877.595275,68273.480673,62074.319701,66203.571982,72028.379173,76209.368015,83407.344996,101304.858625,112617.717331,117725.274838,122197.295557,129669.490860,132801.634399,133781.803116,133198.447698,131443.773435,130548.832450,129097.798859,125077.294350,120320.990527,118493.238515,117104.475744,114255.953892,112369.962309,112569.197482,113705.606679,116036.025603,118111.497081,119970.251143,121923.273790,123950.754398,125243.357400,125340.168671,123437.543025,120019.912616,118781.198258,118391.138167,118958.118105,119655.132307,119629.949768,119286.355915,118693.844993,118178.515669,117611.507518,117419.310178,118446.416234,121940.238152,129343.586786
-25414.976862,-25333.162097,-24915.588060,-23864.033418,-23408.611884,-23254.506281,-23240.536422,-23198.441600,-22863.295022,-21985.985277,-18892.504136,-16025.468109,-15240.139596,-15087.656020,-15058.202762,-14412.774031,-11538.582255,-3931.462670,14808.207875,22998.677236,25781.376721,26272.706939,26600.824368,29154.321200,36704.188607,61452.535123,91793.794929,100909.098671,104207.432500,104653.578348,105645.202458,111398.385183,126372.476084,170184.538729,195195.024220,203312.457592,205433.046278,205857.893261,208232.670816,216886.951502,243882.065201,288353.073407,303106.708537,308795.378663,309750.614607,310245.146187,313796.207094,323487.783302,355310.533619,379720.458618,387236.890342,389712.429877,390042.962882,390634.418207,393709.961264,402878.343281,422957.103311,430862.843484,433908.436604,434582.801233,434610.563007,434736.858097,435434.128818,438303.494785,441441.386261,442522.463137,443023.740239,443103.340758,442703.073639,440919.552948,436439.826312,424792.945188,419302.492514,417491.320550,416759.796264,414957.034340,409590.040991,392915.160872,367573.671905,359502.107267,356483.118140,356030.986855,355449.632094,351729.460406,342036.504851,311059.489504,289057.043475,282195.432828,280068.996482,279759.574936,278823.477871,274631.442206,262078.471433,236375.312126,226701.746891,222968.080410,222212.241987,222122.852222,221403.503781,219067.581655,210559.760262,202229.422057,199614.445217,198633.484807,198514.091168,198655.321910,198979.201726,199568.018138,200676.029717,201092.928101,201206.101260,201217.880693,201280.599295,201678.681823,202805.844260,206407.052062,211022.155856,212461.355036,213026.662419,213123.725132,213160.766645,213414.459195,214126.591665,216476.713797,217965.432697,218495.868721,218669.557054,218678.006234,218562.520905,218225.989133,217362.323197,216064.362160,215690.120612,215542.708384,215516.518875,215509.374813,215463.856099,215319.376601,215007.147490,214837.698937,214811.229947,214788.624302,214784.239319,214826.795997,215005.768080,215502.164781,216664.409484,217183.739568,217411.032780,217477.966667,217427.297729,217083.181995,216202.931876,213296.628938,210156.358922,209255.086402,208988.905205,208948.833968,208596.167567,206879.683312,202471.845346,190282.211264,184047.619725,181952.966291,181477.224250,181322.003041,180265.866976,176835.164246,165762.534749,149578.595705,144392.568660,142421.356404,142119.057440,141845.005995,140011.222357,135157.375265,119722.084899,109286.637465,106012.402831,105058.549630,104907.440104,104226.601231,101414.019941,93011.784495,76783.821796,70948.420377,68742.238716,68350.916561,68183.759451,66919.857041,63365.417241,51508.029166,40817.670365,37602.715031,36453.193445,36312.761783,36211.262973,35506.412562,33258.317865,28427.625938
